Feature,Importance,Type
BMI,0.0,gb_Non-Calibrated
BMI,0.0,gb_Non-Calibrated
BMI,0.0,gb_Non-Calibrated
BMI,179.0,gb_Non-Calibrated
BMI,0.0,gb_Non-Calibrated
ll_amp,483.0,gb_Calibrated
ll_amp,179.0,gb_Calibrated
ll_amp,152.0,gb_Calibrated
ll_amp,218.0,gb_Calibrated
ll_amp,140.0,gb_Calibrated
ll_amp,406.0,gb_Calibrated
ll_amp,76.0,gb_Calibrated
ll_amp,351.0,gb_Calibrated
ll_amp,312.0,gb_Calibrated
ll_amp,10.0,gb_Calibrated
ll_amp,483.0,gb_Non-Calibrated
ll_amp,179.0,gb_Non-Calibrated
ll_amp,152.0,gb_Non-Calibrated
ll_amp,218.0,gb_Non-Calibrated
ll_amp,140.0,gb_Non-Calibrated
ll_amp,406.0,gb_Non-Calibrated
ll_amp,76.0,gb_Non-Calibrated
ll_amp,351.0,gb_Non-Calibrated
ll_amp,312.0,gb_Non-Calibrated
ll_amp,10.0,gb_Non-Calibrated
comorb,0.0,gb_Calibrated
comorb,0.0,gb_Calibrated
comorb,0.0,gb_Calibrated
comorb,0.0,gb_Calibrated
comorb,0.0,gb_Calibrated
comorb,68.0,gb_Calibrated
comorb,0.0,gb_Calibrated
comorb,0.0,gb_Calibrated
comorb,0.0,gb_Calibrated
comorb,0.0,gb_Calibrated
comorb,0.0,gb_Non-Calibrated
comorb,0.0,gb_Non-Calibrated
comorb,0.0,gb_Non-Calibrated
comorb,0.0,gb_Non-Calibrated
comorb,0.0,gb_Non-Calibrated
comorb,68.0,gb_Non-Calibrated
comorb,0.0,gb_Non-Calibrated
comorb,0.0,gb_Non-Calibrated
comorb,0.0,gb_Non-Calibrated
comorb,0.0,gb_Non-Calibrated
surgery,119.0,gb_Calibrated
surgery,0.0,gb_Calibrated
surgery,57.0,gb_Calibrated
surgery,0.0,gb_Calibrated
surgery,0.0,gb_Calibrated
surgery,0.0,gb_Calibrated
surgery,0.0,gb_Calibrated
surgery,0.0,gb_Calibrated
surgery,0.0,gb_Calibrated
surgery,0.0,gb_Calibrated
surgery,119.0,gb_Non-Calibrated
surgery,0.0,gb_Non-Calibrated
surgery,57.0,gb_Non-Calibrated
surgery,0.0,gb_Non-Calibrated
surgery,0.0,gb_Non-Calibrated
surgery,0.0,gb_Non-Calibrated
surgery,0.0,gb_Non-Calibrated
surgery,0.0,gb_Non-Calibrated
surgery,0.0,gb_Non-Calibrated
surgery,0.0,gb_Non-Calibrated
average_amp,82.0,gb_Calibrated
average_amp,284.0,gb_Calibrated
average_amp,180.0,gb_Calibrated
average_amp,0.0,gb_Calibrated
average_amp,335.0,gb_Calibrated
average_amp,74.0,gb_Calibrated
average_amp,402.0,gb_Calibrated
average_amp,1.0,gb_Calibrated
average_amp,30.0,gb_Calibrated
average_amp,382.0,gb_Calibrated
average_amp,82.0,gb_Non-Calibrated
average_amp,284.0,gb_Non-Calibrated
average_amp,180.0,gb_Non-Calibrated
average_amp,0.0,gb_Non-Calibrated
average_amp,335.0,gb_Non-Calibrated
average_amp,74.0,gb_Non-Calibrated
average_amp,402.0,gb_Non-Calibrated
average_amp,1.0,gb_Non-Calibrated
average_amp,30.0,gb_Non-Calibrated
average_amp,382.0,gb_Non-Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
al,0.0,gb_Non-Calibrated
